Sample,Elapsed_s,X_m,Y_m,Heading_deg,Command_X,Command_Y,Command_Z,LidarLocalizationValid
54,5.922000000020489,0.5666906318627645,-0.006883521496697396,0.7899932861328125,0.0,0.25,0.0,True
55,6.0310000000172295,0.5777306971723913,-0.006892032058262641,0.7299957275390625,0.0,0.25,0.0,True
56,6.14000000001397,0.5885251095767793,-0.007315757311245303,0.8600006103515625,0.0,0.25,0.0,True
57,6.25,0.6097562848749449,-0.00796929708808789,0.829986572265625,0.0,0.25,0.0,True
58,6.35899999999674,0.6211508688193695,-0.008352926920105426,0.9099884033203125,0.0,0.25,0.0,True
59,6.467999999993481,0.632782558859491,-0.008890666027710485,0.92999267578125,0.0,0.25,0.0,True
60,6.578000000037719,0.6453789726249284,-0.009159894521543562,0.8600006103515625,0.0,0.25,0.0,True
61,6.687000000034459,0.6574976924055781,-0.009277643357042446,0.92999267578125,0.0,0.25,0.0,True
62,6.797000000020489,0.6688896033844147,-0.009812421963436666,0.92999267578125,0.0,0.25,0.0,True
63,6.9060000000172295,0.6802884567341817,-0.009921668344214823,0.8699951171875,0.0,0.25,0.0,True
64,7.01500000001397,0.6921671596374557,-0.010026241701425746,0.8699951171875,0.0,0.25,0.0,True
65,7.125,0.7035616611144471,-0.01041439481143446,0.959991455078125,0.0,0.25,0.0,True
66,7.23399999999674,0.7150794401195187,-0.010591548183976784,0.829986572265625,0.0,0.25,0.0,True
67,7.35899999999674,0.7395510838071211,-0.011212988035599166,0.8899993896484375,0.0,0.25,0.0,True
68,7.453000000037719,0.7511855027729528,-0.011604868306886059,0.8899993896484375,0.0,0.25,0.0,True
69,7.578000000037719,0.7651007857956019,-0.011954905287994798,0.8199920654296875,0.0,0.25,0.0,True
70,7.687000000034459,0.7770965248670155,-0.012269299915011326,0.8899993896484375,0.0,0.25,0.0,True
71,7.7810000000172295,0.7886120529261333,-0.01258832053391831,0.8899993896484375,0.0,0.25,0.0,True
72,7.9060000000172295,0.8000089234351266,-0.012829437060713983,0.8499908447265625,0.0,0.25,0.0,True
73,8.01500000001397,0.810447994478497,-0.012906808217999471,0.829986572265625,0.0,0.25,0.0,True
74,8.10899999999674,0.8235203956371359,-0.01344739679752051,0.80999755859375,0.0,0.25,0.0,True
75,8.23399999999674,0.833598606339351,-0.013597233920141137,0.839996337890625,0.0,0.25,0.0,True
76,8.34299999999348,0.8465540928075967,-0.01392989950321973,0.79998779296875,0.0,0.25,0.0,True
77,8.453000000037719,0.8584288755389178,-0.014311741767430703,0.8899993896484375,0.0,0.25,0.0,True
78,8.562000000034459,0.8700636525358184,-0.01469337545580388,0.8600006103515625,0.0,0.25,0.0,True
79,8.672000000020489,0.8930972032502047,-0.015178755707286759,0.92999267578125,0.0,0.25,0.0,True
80,8.78100000001723,0.904130209984954,-0.01563940641118149,0.9499969482421875,0.0,0.25,0.0,True
81,8.875,0.9128872747686708,-0.01585182914884721,0.9499969482421875,0.0,0.25,0.0,True
82,8.98399999999674,0.9272843214911473,-0.016087303899333143,0.92999267578125,0.0,0.25,0.0,True
83,9.09299999999348,0.937955890502087,-0.016612106955938528,0.92999267578125,0.0,0.25,0.0,True
84,9.203000000037719,0.9505544338789171,-0.016747990730572388,0.92999267578125,0.0,0.25,0.0,True
85,9.328000000037719,0.9623120836525346,-0.016937290277183815,0.8899993896484375,0.0,0.25,0.0,True
86,9.437000000034459,0.9743096572422714,-0.017127248614762315,0.92999267578125,0.0,0.25,0.0,True
87,9.53100000001723,0.9743096572422714,-0.017127248614762315,0.92999267578125,0.0,0.25,0.0,True
88,9.65600000001723,0.9974600356562665,-0.017831473979313037,0.899993896484375,0.0,0.25,0.0,True
89,9.76500000001397,1.022289098066223,-0.018578426864392983,0.9399871826171875,0.0,0.25,0.0,True
90,9.875,1.0338068351349228,-0.01875834528565454,0.8699951171875,0.0,0.25,0.0,True
91,9.98399999999674,1.0456877016761443,-0.018722726756540447,0.80999755859375,0.0,0.25,0.0,True
92,10.09299999999348,1.057799555313762,-0.01926567365194658,0.8899993896484375,0.0,0.25,0.0,True
93,10.203000000037719,1.067162031006106,-0.01913457063662904,0.8899993896484375,0.0,0.25,0.0,True
94,10.312000000034459,1.0808330067734608,-0.01976044571106299,0.8699951171875,0.0,0.25,0.0,True
95,10.422000000020489,1.092948455781113,-0.020025289830755338,0.9799957275390625,0.0,0.25,0.0,True
96,10.53100000001723,1.1043429240433438,-0.020415150130889032,0.9399871826171875,0.0,0.25,0.0,True
97,10.64000000001397,1.1158629726906797,-0.020453569778723275,0.80999755859375,0.0,0.25,0.0,True
98,10.76500000001397,1.1284672827868454,-0.020138488171792736,0.80999755859375,0.0,0.25,0.0,True
99,10.875,1.1524556605445637,-0.021012293468931718,0.7299957275390625,0.0,0.25,0.0,True
100,10.98399999999674,1.164212284334337,-0.02129332402122486,0.67999267578125,0.0,0.25,0.0,True
101,11.078000000037719,1.1757344000991963,-0.02115873989373876,0.769989013671875,0.0,0.25,0.0,True
102,11.203000000037719,1.1877269012486478,-0.021735929688529557,0.7599945068359375,0.0,0.25,0.0,True
103,11.312000000034459,1.1996041595113183,-0.02195600155674689,0.6899871826171875,0.0,0.25,0.0,True
104,11.422000000020489,1.211840689297384,-0.022242278185954832,0.6299896240234375,0.0,0.25,0.0,True
105,11.53100000001723,1.2207192342118625,-0.022345989653592448,0.67999267578125,0.0,0.25,0.0,True
106,11.64000000001397,1.23523471079123,-0.022725445006015366,0.6699981689453125,0.0,0.25,0.0,True
107,11.75,1.2472312712288598,-0.023008675553067213,0.709991455078125,0.0,0.25,0.0,True
108,11.85899999999674,1.258867118396127,-0.023355125989023437,0.6899871826171875,0.0,0.25,0.0,True
109,11.96799999999348,1.2841808932681764,-0.02387100397824656,0.6699981689453125,0.0,0.25,0.0,True
110,12.078000000037719,1.29605845282848,-0.024072963369345207,0.6299896240234375,0.0,0.25,0.0,True
111,12.187000000034459,1.3078152881546832,-0.024345263609882543,0.6599884033203125,0.0,0.25,0.0,True
112,12.297000000020489,1.3198136345509381,-0.02448314340584443,0.6599884033203125,0.0,0.25,0.0,True
113,12.40600000001723,1.3308521616395128,-0.02460176709007597,0.579986572265625,0.0,0.25,0.0,True
114,12.51500000001397,1.3438090320401948,-0.024877294161144276,0.6199951171875,0.0,0.25,0.0,True
115,12.625,1.3556866438371804,-0.025078876940402058,0.6599884033203125,0.0,0.25,0.0,True
116,12.73399999999674,1.3679235094198605,-0.025348728197652885,0.5399932861328125,0.0,0.25,0.0,True
117,12.84299999999348,1.3796821784028042,-0.02546400309168721,0.5399932861328125,0.0,0.25,0.0,True
118,12.96799999999348,1.3915600819445981,-0.025649295536927155,0.5699920654296875,0.0,0.25,0.0,True
119,13.078000000037719,1.4161603268355007,-0.025546363964410516,0.5399932861328125,0.0,0.25,0.0,True
120,13.187000000034459,1.4287529034815387,-0.026292150993445472,0.589996337890625,0.0,0.25,0.0,True
121,13.297000000020489,1.4396653456550133,-0.02690812818553414,0.709991455078125,0.0,0.25,0.0,True
122,13.39000000001397,1.4534638986294233,-0.0269980819757394,0.6899871826171875,0.0,0.25,0.0,True
123,13.5,1.464861415277282,-0.027202951246701457,0.6699981689453125,0.0,0.25,0.0,True
124,13.60899999999674,1.4767388781621424,-0.02741226069007567,0.709991455078125,0.0,0.25,0.0,True
125,13.71799999999348,1.4889771961726337,-0.027540151444030485,0.6399993896484375,0.0,0.25,0.0,True
126,13.828000000037719,1.5006149463713494,-0.027734929851127136,0.6199951171875,0.0,0.25,0.0,True
127,13.937000000034459,1.5111721508857692,-0.027983610028227728,0.6100006103515625,0.0,0.25,0.0,True
128,14.047000000020489,1.5247296718629686,-0.028186858896514014,0.5,0.0,0.25,0.0,True
129,14.15600000001723,1.5366075465334688,-0.028370715797456845,0.54998779296875,0.0,0.25,0.0,True
130,14.26500000001397,1.56203659625519,-0.029339520032429917,0.6299896240234375,0.0,0.25,0.0,True
131,14.375,1.5739141357227842,-0.029543793214272227,0.6599884033203125,0.0,0.25,0.0,True
132,14.48399999999674,1.5856709701416145,-0.02982034473831922,0.649993896484375,0.0,0.25,0.0,True
133,14.59299999999348,1.5977869318476527,-0.03016668142438335,0.6100006103515625,0.0,0.25,0.0,True
134,14.703000000037719,1.6096675927168258,-0.030080847427063743,0.589996337890625,0.0,0.25,0.0,True
135,14.812000000034459,1.621305370678587,-0.030274138712886107,0.589996337890625,0.0,0.25,0.0,True
136,14.922000000020489,1.6334232086176024,-0.030465481944851693,0.54998779296875,0.0,0.25,0.0,True
137,15.047000000020489,1.6453025638320982,-0.030495210197231077,0.42999267578125,0.0,0.25,0.0,True
138,15.15600000001723,1.657180689941687,-0.030662492084747073,0.4699859619140625,0.0,0.25,0.0,True
139,15.26500000001397,1.6690542247310058,-0.03126225069760691,0.6699981689453125,0.0,0.25,0.0,True
140,15.375,1.6814052476742691,-0.032029384242212945,0.67999267578125,0.0,0.25,0.0,True
141,15.48399999999674,1.706476478256355,-0.032713892249737316,0.739990234375,0.0,0.25,0.0,True
142,15.59299999999348,1.7176359234686402,-0.03277860744233727,0.649993896484375,0.0,0.25,0.0,True
143,15.703000000037719,1.7287936942405864,-0.032971468498709224,0.6399993896484375,0.0,0.25,0.0,True
144,15.812000000034459,1.7400686014440991,-0.033388781708927645,0.75,0.0,0.25,0.0,True
145,15.922000000020489,1.7520647300286563,-0.03368970406839976,0.7199859619140625,0.0,0.25,0.0,True
146,16.03100000001723,1.763703887660774,-0.0337616946462013,0.6399993896484375,0.0,0.25,0.0,True
147,16.14000000001397,1.775702166347685,-0.03390276830219572,0.6999969482421875,0.0,0.25,0.0,True
148,16.25,1.7874568961119055,-0.034328341927142104,0.739990234375,0.0,0.25,0.0,True
149,16.35899999999674,1.7992152079565655,-0.03446915405753063,0.6399993896484375,0.0,0.25,0.0,True
150,16.46799999999348,1.810619336659032,-0.03410485041011325,0.6299896240234375,0.0,0.25,0.0,True
151,16.57800000003772,1.8361671323802289,-0.03516205439945263,0.6399993896484375,0.0,0.25,0.0,True
152,16.68700000003446,1.8468465349388021,-0.035204107615959795,0.5999908447265625,0.0,0.25,0.0,True
153,16.78100000001723,1.8598034480177539,-0.035477896191154476,0.5999908447265625,0.0,0.25,0.0,True
154,16.90600000001723,1.8718004987605383,-0.03574065918635319,0.579986572265625,0.0,0.25,0.0,True
155,17.01500000001397,1.883559192450773,-0.03585710725640137,0.529998779296875,0.0,0.25,0.0,True
156,17.10899999999674,1.883559192450773,-0.03585710725640137,0.529998779296875,0.0,0.25,0.0,True
157,17.23399999999674,1.9074306914437071,-0.03660062834367709,0.6399993896484375,0.0,0.25,0.0,True
158,17.34299999999348,1.919189158469746,-0.03672787081460751,0.579986572265625,0.0,0.25,0.0,True
159,17.45300000003772,1.9313069884937428,-0.03691696306131517,0.579986572265625,0.0,0.25,0.0,True
160,17.54700000002049,1.9429419096251492,-0.037384802556928234,0.55999755859375,0.0,0.25,0.0,True
161,17.65600000001723,1.9559017259095006,-0.03737359178905212,0.54998779296875,0.0,0.25,0.0,True
162,17.76500000001397,1.968140299767645,-0.03748610191113191,0.529998779296875,0.0,0.25,0.0,True
163,17.875,1.989497510656898,-0.03768696288553224,0.4699859619140625,0.0,0.25,0.0,True
164,18.0,2.003413744299664,-0.038075387347264095,0.42999267578125,0.0,0.25,0.0,True
165,18.10899999999674,2.013255268890454,-0.037876707880014925,0.5399932861328125,0.0,0.25,0.0,True
166,18.20300000003772,2.0274039136176207,-0.0389910789728888,0.6199951171875,0.0,0.25,0.0,True
167,18.31200000003446,2.0377207199740033,-0.03925911651429075,0.75,0.0,0.25,0.0,True
168,18.42200000002049,2.0504292418989025,-0.04012859211617206,0.8799896240234375,0.0,0.25,0.0,True
169,18.53100000001723,2.062422748161725,-0.0405909485702999,0.8699951171875,0.0,0.25,0.0,True
170,18.64000000001397,2.073940769870227,-0.04076092205364611,0.839996337890625,0.0,0.25,0.0,True
171,18.75,2.087259409812757,-0.04087842924864926,0.79998779296875,0.0,0.25,0.0,True
172,18.85899999999674,2.0978133302650424,-0.041313374296760505,0.829986572265625,0.0,0.25,0.0,True
173,18.96799999999348,2.110652079808222,-0.041428630919557966,0.8199920654296875,0.0,0.25,0.0,True
174,19.07800000003772,2.1345247921019803,-0.04215346453007863,0.8600006103515625,0.0,0.25,0.0,True
175,19.18700000003446,2.145448007063361,-0.04179367496416374,0.8699951171875,0.0,0.25,0.0,True
176,19.29700000002049,2.145448007063361,-0.04179367496416374,0.8699951171875,0.0,0.25,0.0,True
177,19.40600000001723,2.1723147206958373,-0.042738899623032976,0.829986572265625,0.0,0.0,0.0,True
178,19.51500000001397,2.1723147206958373,-0.042738899623032976,0.6699981689453125,0.0,0.0,0.0,True
179,19.625,2.1723147206958373,-0.042738899623032976,0.589996337890625,0.0,0.0,0.0,True
180,19.73399999999674,2.1723147206958373,-0.042738899623032976,0.67999267578125,0.0,0.0,0.0,True
181,19.84299999999348,2.1723147206958373,-0.042738899623032976,0.6899871826171875,0.0,0.0,0.0,True
182,19.95300000003772,2.1723147206958373,-0.042738899623032976,0.6899871826171875,0.0,0.0,0.15,True
183,20.07800000003772,2.1723147206958373,-0.042738899623032976,1.1199951171875,0.0,0.0,0.15,True
184,20.18700000003446,2.1723147206958373,-0.042738899623032976,6.9699859619140625,0.0,0.0,0.15,True
185,20.29700000002049,2.1723147206958373,-0.042738899623032976,6.9699859619140625,0.0,0.0,0.15,True
186,20.39000000001397,2.1723147206958373,-0.042738899623032976,12.419998168945312,0.0,0.0,0.15,True
187,20.51500000001397,2.1723147206958373,-0.042738899623032976,15.759994506835938,0.0,0.0,0.15,True
188,20.625,2.1723147206958373,-0.042738899623032976,18.539993286132812,0.0,0.0,0.15,True
189,20.73399999999674,2.1723147206958373,-0.042738899623032976,21.349990844726562,0.0,0.0,0.15,True
190,20.82800000003772,2.1723147206958373,-0.042738899623032976,24.529991149902344,0.0,0.0,0.15,True
191,20.93700000003446,2.1723147206958373,-0.042738899623032976,27.469993591308594,0.0,0.0,0.15,True
192,21.04700000002049,2.1723147206958373,-0.042738899623032976,30.519996643066406,0.0,0.0,0.15,True
193,21.15600000001723,2.1723147206958373,-0.042738899623032976,33.37998962402344,0.0,0.0,0.15,True
194,21.26500000001397,2.1723147206958373,-0.042738899623032976,36.3699951171875,0.0,0.0,0.15,True
195,21.375,2.1723147206958373,-0.042738899623032976,39.339996337890625,0.0,0.0,0.15,True
196,21.48399999999674,2.1723147206958373,-0.042738899623032976,45.37998962402344,0.0,0.0,0.15,True
197,21.59299999999348,2.1723147206958373,-0.042738899623032976,48.09999084472656,0.0,0.0,0.15,True
198,21.70300000003772,2.1723147206958373,-0.042738899623032976,51.17999267578125,0.0,0.0,0.15,True
199,21.81200000003446,2.1723147206958373,-0.042738899623032976,54.139991760253906,0.0,0.0,0.15,True
200,21.92200000002049,2.1723147206958373,-0.042738899623032976,57.149993896484375,0.0,0.0,0.15,True
201,22.03100000001723,2.1723147206958373,-0.042738899623032976,60.17999267578125,0.0,0.0,0.15,True
202,22.14000000001397,2.1723147206958373,-0.042738899623032976,63.16999053955078,0.0,0.0,0.15,True
203,22.25,2.1723147206958373,-0.042738899623032976,66.20999145507812,0.0,0.0,0.15,True
204,22.34299999999348,2.1723147206958373,-0.042738899623032976,69.14999389648438,0.0,0.0,0.15,True
205,22.45300000003772,2.1723147206958373,-0.042738899623032976,72.25999450683594,0.0,0.0,0.15,True
206,22.56200000003446,2.1723147206958373,-0.042738899623032976,75.12998962402344,0.0,0.0,0.15,True
207,22.67200000002049,2.1723147206958373,-0.042738899623032976,77.99999237060547,0.0,0.0,0.15,True
208,22.78100000001723,2.1723147206958373,-0.042738899623032976,81.20999145507812,0.0,0.0,0.15,True
209,22.89000000001397,2.1723147206958373,-0.042738899623032976,87.34999465942383,0.0,0.0,0.15,True
210,23.0,2.1723147206958373,-0.042738899623032976,90.07999420166016,0.0,0.0,0.15,True
211,23.10899999999674,2.1723147206958373,-0.042738899623032976,93.26999282836914,0.0,0.0,0.15,True
212,23.21799999999348,2.1723147206958373,-0.042738899623032976,96.17999267578125,0.0,0.0,0.15,True
213,23.32800000003772,2.1723147206958373,-0.042738899623032976,99.26999282836914,0.0,0.0,0.15,True
214,23.42200000002049,2.1723147206958373,-0.042738899623032976,102.40999221801758,0.0,0.0,0.15,True
215,23.53100000001723,2.1723147206958373,-0.042738899623032976,105.29999160766602,0.0,0.0,0.15,True
216,23.64000000001397,2.1723147206958373,-0.042738899623032976,108.24999237060547,0.0,0.0,0.0,True
217,23.75,2.1723147206958373,-0.042738899623032976,110.9799919128418,0.0,0.0,0.0,True
218,23.85899999999674,2.1723147206958373,-0.042738899623032976,110.91999435424805,0.0,0.0,0.0,True
219,23.96799999999348,2.1723147206958373,-0.042738899623032976,110.89999389648438,0.0,0.0,0.0,True
220,24.07800000003772,2.1723147206958373,-0.042738899623032976,110.89999389648438,0.0,0.0,0.0,True
221,24.18700000003446,2.1723147206958373,-0.042738899623032976,110.90999221801758,0.0,0.0,0.0,True
222,24.29700000002049,2.1723147206958373,-0.042738899623032976,110.89999389648438,0.0,0.0,0.0,True
223,24.40600000001723,2.1723147206958373,-0.042738899623032976,110.89999389648438,0.0,0.0,0.0,True
224,24.51500000001397,2.1723147206958373,-0.042738899623032976,110.90999221801758,0.0,0.0,0.0,True
225,24.625,2.1723147206958373,-0.042738899623032976,110.90999221801758,0.0,0.0,0.0,True
226,24.75,2.1723147206958373,-0.042738899623032976,110.90999221801758,0.0,0.0,0.0,True
227,24.85899999999674,2.1723147206958373,-0.042738899623032976,110.90999221801758,0.0,0.0,0.0,True
228,24.96799999999348,2.1723147206958373,-0.042738899623032976,110.90999221801758,0.0,0.0,0.0,True
229,25.07800000003772,2.1723147206958373,-0.042738899623032976,110.90999221801758,0.0,0.0,0.0,True
230,25.18700000003446,2.1723147206958373,-0.042738899623032976,110.91999435424805,0.0,0.0,0.0,True
231,25.29700000002049,2.1723147206958373,-0.042738899623032976,110.91999435424805,0.0,0.0,0.0,True
232,25.40600000001723,2.1723147206958373,-0.042738899623032976,110.91999435424805,0.0,0.0,0.0,True
233,25.51500000001397,2.1723147206958373,-0.042738899623032976,110.91999435424805,0.0,0.0,0.0,True
234,25.625,2.1723147206958373,-0.042738899623032976,110.91999435424805,0.0,0.0,0.0,True
235,25.73399999999674,2.1723147206958373,-0.042738899623032976,110.91999435424805,0.0,0.0,0.0,True
236,25.84299999999348,2.1723147206958373,-0.042738899623032976,110.91999435424805,0.0,0.0,0.0,True
237,25.95300000003772,2.1723147206958373,-0.042738899623032976,110.91999435424805,0.0,0.0,0.0,True
238,26.06200000003446,2.1723147206958373,-0.042738899623032976,110.91999435424805,0.0,0.0,0.0,True
239,26.17200000002049,2.1723147206958373,-0.042738899623032976,110.90999221801758,0.0,0.0,0.0,True
240,26.28100000001723,2.1723147206958373,-0.042738899623032976,110.91999435424805,0.0,0.0,0.0,True
241,26.39000000001397,2.1723147206958373,-0.042738899623032976,110.91999435424805,0.0,0.0,-0.15,True
242,26.51500000001397,2.1723147206958373,-0.042738899623032976,109.78999328613281,0.0,0.0,-0.15,True
243,26.625,2.1723147206958373,-0.042738899623032976,107.23999404907227,0.0,0.0,0.0,True
244,26.73399999999674,2.1723147206958373,-0.042738899623032976,104.99999237060547,0.0,0.0,0.0,True
245,26.84299999999348,2.1723147206958373,-0.042738899623032976,105.04999160766602,0.0,0.0,0.0,True
246,26.95300000003772,2.1723147206958373,-0.042738899623032976,105.1299934387207,0.0,0.0,0.0,True
247,27.06200000003446,2.1723147206958373,-0.042738899623032976,105.1299934387207,0.0,0.0,0.0,True
248,27.17200000002049,2.1723147206958373,-0.042738899623032976,105.1399917602539,0.0,0.0,0.0,True
249,27.28100000001723,2.1723147206958373,-0.042738899623032976,105.1399917602539,0.0,0.0,0.0,True
250,27.39000000001397,2.1723147206958373,-0.042738899623032976,105.1399917602539,0.0,0.0,0.0,True
251,27.5,2.1723147206958373,-0.042738899623032976,105.1399917602539,0.0,0.0,0.0,True
252,27.60899999999674,2.1723147206958373,-0.042738899623032976,105.14999389648438,0.0,0.0,0.0,True
253,27.71799999999348,2.1723147206958373,-0.042738899623032976,105.14999389648438,0.0,0.0,-0.15,True
254,27.82800000003772,2.1723147206958373,-0.042738899623032976,105.08999252319336,0.0,0.0,-0.15,True
255,27.93700000003446,2.1723147206958373,-0.042738899623032976,102.73999404907227,0.0,0.0,-0.15,True
256,28.04700000002049,2.1723147206958373,-0.042738899623032976,100.25999450683594,0.0,0.0,0.0,True
257,28.15600000001723,2.1723147206958373,-0.042738899623032976,97.83999252319336,0.0,0.0,0.0,True
258,28.26500000001397,2.1723147206958373,-0.042738899623032976,97.95999145507812,0.0,0.0,0.0,True
259,28.375,2.1723147206958373,-0.042738899623032976,97.9799919128418,0.0,0.0,0.0,True
260,28.48399999999674,2.1723147206958373,-0.042738899623032976,97.9799919128418,0.0,0.0,0.0,True
261,28.59299999999348,2.1723147206958373,-0.042738899623032976,97.9799919128418,0.0,0.0,0.0,True
262,28.70300000003772,2.1723147206958373,-0.042738899623032976,97.98999404907227,0.0,0.0,-0.15,True
263,28.81200000003446,2.1723147206958373,-0.042738899623032976,97.10999298095703,0.0,0.0,-0.15,True
264,28.93700000003446,2.1723147206958373,-0.042738899623032976,94.9699935913086,0.0,0.0,0.0,True
265,29.04700000002049,2.1723147206958373,-0.042738899623032976,92.24999237060547,0.0,0.0,0.0,True
266,29.15600000001723,2.1723147206958373,-0.042738899623032976,92.43999481201172,0.0,0.0,0.0,True
267,29.26500000001397,2.1723147206958373,-0.042738899623032976,92.53999328613281,0.0,0.0,0.0,True
268,29.375,2.1723147206958373,-0.042738899623032976,92.52999496459961,0.0,0.0,0.0,True
269,29.48399999999674,2.1723147206958373,-0.042738899623032976,92.52999496459961,0.0,0.0,0.0,True
270,29.59299999999348,2.1723147206958373,-0.042738899623032976,92.52999496459961,0.0,0.0,0.0,True
271,29.70300000003772,2.1723147206958373,-0.042738899623032976,92.52999496459961,0.0,0.0,0.0,True
272,29.81200000003446,2.1723147206958373,-0.042738899623032976,92.52999496459961,0.0,0.0,-0.15,True
273,29.92200000002049,2.1723147206958373,-0.042738899623032976,91.50999450683594,0.0,0.0,-0.15,True
274,30.03100000001723,2.1723147206958373,-0.042738899623032976,89.58999252319336,0.0,0.0,0.0,True
275,30.14000000001397,2.1723147206958373,-0.042738899623032976,86.50999450683594,0.0,0.0,0.0,True
